"23","Having kept a sharp eye on philosophers , and having read between their lines long enough , I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions , and it is so even in the case of philosophical thinking ; one has here to learn anew , as one learned anew about heredity and "" innateness . "" As lit#GAP# as t#GAP# act o#GAP# birth com#GAP# into consider#GAP# in t#GAP# whole pro#GAP# and proc#GAP# of here#GAP# , just a#GAP# little i#GAP# "" being - conscious "" opposed to t#GAP# instinctive i#GAP# any deci#GAP# sense ; t#GAP# greater pa#GAP# of t#GAP# conscious thin#GAP# of a philo#GAP# is secr#GAP# influenced by his instincts , and forced into definite channels . And behind all logic and its seeming sovereignty of movement , there are valuations , or to speak more plainly , physiological demands , for the maintenance of a definite mode of life For example , that the certain is worth more than the uncertain , that illusion is less valuable than "" truth "" such valuations , in spite of their regulative importance for us , might notwithstanding be only superficial valuations , special kinds of niaiserie , such as may be necessary for the maintenance of beings such as ourselves .","tle he f es ation he cess edure dity s s he n sive he rt he king sopher etly","Having kept a sharp eye on philosophers, and having read between their lines long enough, I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions, and it is so even in the case of philosophical thinking; one has here to learn anew, as one learned anew about heredity and ""innateness."" As little as the act of birth comes into consideration in the whole process and procedure of heredity, just as little is ""being-conscious"" opposed to the instinctive in any decisive sense; the greater part of the conscious thinking of a philosopher is secretly influenced by his instincts, and forced into definite channels. And behind all logic and its seeming sovereignty of movement, there are valuations, or to speak more plainly, physiological demands, for the maintenance of a definite mode of life For example, that the certain is worth more than the uncertain, that illusion is less valuable than ""truth"" such valuations, in spite of their regulative importance for us, might notwithstanding be only superficial valuations, special kinds of niaiserie, such as may be necessary for the maintenance of beings such as ourselves.","Having kept a sharp eye on philosophers , and having read between their lines long enough , I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions , and it is so even in the case of philosophical thinking ; one has here to learn anew , as one learned anew about heredity and "" innateness . "" As little as the act of birth comes into consideration in the whole process and procedure of heredity , just as little is "" being - conscious "" opposed to the instinctive in any decisive sense ; the greater part of the conscious thinking of a philosopher is secretly influenced by his instincts , and forced into definite channels . And behind all logic and its seeming sovereignty of movement , there are valuations , or to speak more plainly , physiological demands , for the maintenance of a definite mode of life For example , that the certain is worth more than the uncertain , that illusion is less valuable than "" truth "" such valuations , in spite of their regulative importance for us , might notwithstanding be only superficial valuations , special kinds of niaiserie , such as may be necessary for the maintenance of beings such as ourselves .","baseline_size beyond_good_and_evil_1_0.1.txt"
"24","Captain Weston , who had been considered , especially by the Churchills , as making such an amazing match , was proved to have much the worst of the bargain ; for when his wife died , after a three years ’ marriage , he was rather a poorer man than at first , and with a child to maintain . From t#GAP# expense o#GAP# the c#GAP# , however , h#GAP# was s#GAP# relieved . T#GAP# boy h#GAP# , with t#GAP# additional sof#GAP# claim o#GAP# a lingering ill#GAP# of h#GAP# mother 's , b#GAP# the m#GAP# of a so#GAP# of recon#GAP# ; and Mr . a#GAP# Mrs . Churchill , hav#GAP# no chil#GAP# of t#GAP# own , nor any other young creature of equal kindred to care for , offered to take the whole charge of the little Frank soon after her decease . Some scruples and some reluctance the widower-father may be supposed to have felt ; but as they were overcome by other considerations , the child was given up to the care and the wealth of the Churchills , and he had only his own comfort to seek , and his own situation to improve as he could .","he f hild e oon he ad he tening f ness is een eans rt ciliation nd ing dren heir","Captain Weston, who had been considered, especially by the Churchills, as making such an amazing match, was proved to have much the worst of the bargain; for when his wife died, after a three years’ marriage, he was rather a poorer man than at first, and with a child to maintain. From the expense of the child, however, he was soon relieved. The boy had, with the additional softening claim of a lingering illness of his mother's, been the means of a sort of reconciliation; and Mr. and Mrs. Churchill, having no children of their own, nor any other young creature of equal kindred to care for, offered to take the whole charge of the little Frank soon after her decease. Some scruples and some reluctance the widower-father may be supposed to have felt; but as they were overcome by other considerations, the child was given up to the care and the wealth of the Churchills, and he had only his own comfort to seek, and his own situation to improve as he could.","Captain Weston , who had been considered , especially by the Churchills , as making such an amazing match , was proved to have much the worst of the bargain ; for when his wife died , after a three years ’ marriage , he was rather a poorer man than at first , and with a child to maintain . From the expense of the child , however , he was soon relieved . The boy had , with the additional softening claim of a lingering illness of his mother 's , been the means of a sort of reconciliation ; and Mr . and Mrs . Churchill , having no children of their own , nor any other young creature of equal kindred to care for , offered to take the whole charge of the little Frank soon after her decease . Some scruples and some reluctance the widower-father may be supposed to have felt ; but as they were overcome by other considerations , the child was given up to the care and the wealth of the Churchills , and he had only his own comfort to seek , and his own situation to improve as he could .","baseline_size emma_1_0.1.txt"
"25","There are chance meetings with strangers that interest us from the first moment , before a word is spoken . Su#GAP# was the impression made on Raskolnikov by the person sitting a littl#GAP# distanc#GAP# fr#GAP# h#GAP# , w#GAP# looke#GAP# li#GAP# a retire#GAP# clerk . The you#GAP# man ofte#GAP# recalle#GAP# this impression afterward#GAP# , a#GAP# ev#GAP# ascribe#GAP# i#GAP# t#GAP# presentiment . H#GAP# looked repeatedly a#GAP# the clerk , partly no doubt because the latter was staring persistently at him , obviously anxious to enter into conversation . At the other persons in the room , including the tavern-keeper , the clerk looked as though he were used to their company , and weary of it , showing a shade of condescending contempt for them as persons of station and culture inferior to his own , with whom it would be useless for him to converse .","ch e e om im ho d ke d ng n d s nd en d t o e t","There are chance meetings with strangers that interest us from the first moment, before a word is spoken. Such was the impression made on Raskolnikov by the person sitting a little distance from him, who looked like a retired clerk. The young man often recalled this impression afterwards, and even ascribed it to presentiment. He looked repeatedly at the clerk, partly no doubt because the latter was staring persistently at him, obviously anxious to enter into conversation. At the other persons in the room, including the tavern-keeper, the clerk looked as though he were used to their company, and weary of it, showing a shade of condescending contempt for them as persons of station and culture inferior to his own, with whom it would be useless for him to converse.","There are chance meetings with strangers that interest us from the first moment , before a word is spoken . Such was the impression made on Raskolnikov by the person sitting a little distance from him , who looked like a retired clerk . The young man often recalled this impression afterwards , and even ascribed it to presentiment . He looked repeatedly at the clerk , partly no doubt because the latter was staring persistently at him , obviously anxious to enter into conversation . At the other persons in the room , including the tavern-keeper , the clerk looked as though he were used to their company , and weary of it , showing a shade of condescending contempt for them as persons of station and culture inferior to his own , with whom it would be useless for him to converse .","mip_ctest_xgb crime_and_punishment_1.txt_0.1"
"26","The village of Longbourn was only one mile from Meryton ; a most convenient distance for the young ladies , who were usually tempted thither three or four times a week , to pay their duty to their aunt , and to a milliner 's shop just over the way . The t#GAP# young#GAP# o#GAP# the fa#GAP# , Cathe#GAP# a#GAP# Lydi#GAP# , w#GAP# particularl#GAP# frequ#GAP# i#GAP# thes#GAP# at#GAP# : their minds were more vacant tha#GAP# their sis#GAP# ' , a#GAP# when nothing bet#GAP# offere#GAP# , a walk to Meryton was necessary to amuse their morning hours a#GAP# fur#GAP# conversation for the evening ; and , however bare of news the country in general might be , they always contrived to learn some from their aunt . At present , indeed , they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood ; it was to remain the whole winter , and Meryton was the head-quarters .","wo est f mily rine nd a ere y ent n e tentions n ters nd ter d nd nish","The village of Longbourn was only one mile from Meryton; a most convenient distance for the young ladies, who were usually tempted thither three or four times a week, to pay their duty to their aunt, and to a milliner's shop just over the way. The two youngest of the family, Catherine and Lydia, were particularly frequent in these attentions: their minds were more vacant than their sisters', and when nothing better offered, a walk to Meryton was necessary to amuse their morning hours and furnish conversation for the evening; and, however bare of news the country in general might be, they always contrived to learn some from their aunt. At present, indeed, they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood; it was to remain the whole winter, and Meryton was the head-quarters. Their visits to Mrs. Philips were now productive of the most interesting intelligence. Every day added something to their knowledge of the officers' names and connections. Their lodgings were not long a secret, and at length they began to know the officers themselves. Mr. Philips visited them all, and this opened to his nieces a source of felicity unknown before. They could talk of nothing but officers; and Mr. Bingley’s large fortune, the mention of which gave animation to their mother, was worthless in their eyes when opposed to the regimentals of an ensign.","The village of Longbourn was only one mile from Meryton ; a most convenient distance for the young ladies , who were usually tempted thither three or four times a week , to pay their duty to their aunt , and to a milliner 's shop just over the way . The two youngest of the family , Catherine and Lydia , were particularly frequent in these attentions : their minds were more vacant than their sisters ' , and when nothing better offered , a walk to Meryton was necessary to amuse their morning hours and furnish conversation for the evening ; and , however bare of news the country in general might be , they always contrived to learn some from their aunt . At present , indeed , they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood ; it was to remain the whole winter , and Meryton was the head-quarters .","mip_ctest_xgb pride_and_prejudice_2.txt_0.9"
"27","Having kept a sharp eye on philosophers , and having read between their lines long enough , I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions , and it is so even in the case of philosophical thinking ; one has here to learn anew , as one learned anew about heredity and "" innateness . "" As little as t#GAP# act of birth comes into consideration i#GAP# the whole process and procedur#GAP# o#GAP# hered#GAP# , j#GAP# as l#GAP# is "" being - conscious "" oppose#GAP# t#GAP# the instinctiv#GAP# in any deci#GAP# sen#GAP# ; the g#GAP# p#GAP# of t#GAP# consciou#GAP# think#GAP# o#GAP# a ph#GAP# i#GAP# secretly influenced by his instincts , and forced into definite channels . And behind all logic and its seeming sovereignty of movement , there are valuations , or to speak more plainly , physiological demands , for the maintenance of a definite mode of life For example , that the certain is worth more than the uncertain , that illusion is less valuable than "" truth "" such valuations , in spite of their regulative importance for us , might notwithstanding be only superficial valuations , special kinds of niaiserie , such as may be necessary for the maintenance of beings such as ourselves .","he n e f ity ust ittle d o e sive se reater art he s ing f ilosopher s","Having kept a sharp eye on philosophers, and having read between their lines long enough, I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions, and it is so even in the case of philosophical thinking; one has here to learn anew, as one learned anew about heredity and ""innateness."" As little as the act of birth comes into consideration in the whole process and procedure of heredity, just as little is ""being-conscious"" opposed to the instinctive in any decisive sense; the greater part of the conscious thinking of a philosopher is secretly influenced by his instincts, and forced into definite channels. And behind all logic and its seeming sovereignty of movement, there are valuations, or to speak more plainly, physiological demands, for the maintenance of a definite mode of life For example, that the certain is worth more than the uncertain, that illusion is less valuable than ""truth"" such valuations, in spite of their regulative importance for us, might notwithstanding be only superficial valuations, special kinds of niaiserie, such as may be necessary for the maintenance of beings such as ourselves.","Having kept a sharp eye on philosophers , and having read between their lines long enough , I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions , and it is so even in the case of philosophical thinking ; one has here to learn anew , as one learned anew about heredity and "" innateness . "" As little as the act of birth comes into consideration in the whole process and procedure of heredity , just as little is "" being - conscious "" opposed to the instinctive in any decisive sense ; the greater part of the conscious thinking of a philosopher is secretly influenced by his instincts , and forced into definite channels . And behind all logic and its seeming sovereignty of movement , there are valuations , or to speak more plainly , physiological demands , for the maintenance of a definite mode of life For example , that the certain is worth more than the uncertain , that illusion is less valuable than "" truth "" such valuations , in spite of their regulative importance for us , might notwithstanding be only superficial valuations , special kinds of niaiserie , such as may be necessary for the maintenance of beings such as ourselves .","mip_ctest_xgb beyond_good_and_evil_1.txt_0.9"
"28","The village of Longbourn was only one mile from Meryton ; a most convenient distance for the young ladies , who were usually tempted thither three or four times a week , to pay their duty to their aunt , and to a milliner 's shop just over the way . The two younges#GAP# of the family , Catherine and Lydia , were particularl#GAP# frequen#GAP# i#GAP# thes#GAP# attention#GAP# : their min#GAP# were mor#GAP# vacan#GAP# tha#GAP# their sister#GAP# ' , and w#GAP# nothin#GAP# bette#GAP# offere#GAP# , a wal#GAP# to Meryto#GAP# w#GAP# necessary to amuse their morning hou#GAP# and furnis#GAP# conversation for the evening ; and , however bare of news the country in general might be , they always contrived to learn some from their aunt . At present , indeed , they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood ; it was to remain the whole winter , and Meryton was the head-quarters .","t y t n e s ds e t n s hen g r d k n as rs h","The village of Longbourn was only one mile from Meryton; a most convenient distance for the young ladies, who were usually tempted thither three or four times a week, to pay their duty to their aunt, and to a milliner's shop just over the way. The two youngest of the family, Catherine and Lydia, were particularly frequent in these attentions: their minds were more vacant than their sisters', and when nothing better offered, a walk to Meryton was necessary to amuse their morning hours and furnish conversation for the evening; and, however bare of news the country in general might be, they always contrived to learn some from their aunt. At present, indeed, they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood; it was to remain the whole winter, and Meryton was the head-quarters. Their visits to Mrs. Philips were now productive of the most interesting intelligence. Every day added something to their knowledge of the officers' names and connections. Their lodgings were not long a secret, and at length they began to know the officers themselves. Mr. Philips visited them all, and this opened to his nieces a source of felicity unknown before. They could talk of nothing but officers; and Mr. Bingley’s large fortune, the mention of which gave animation to their mother, was worthless in their eyes when opposed to the regimentals of an ensign.","The village of Longbourn was only one mile from Meryton ; a most convenient distance for the young ladies , who were usually tempted thither three or four times a week , to pay their duty to their aunt , and to a milliner 's shop just over the way . The two youngest of the family , Catherine and Lydia , were particularly frequent in these attentions : their minds were more vacant than their sisters ' , and when nothing better offered , a walk to Meryton was necessary to amuse their morning hours and furnish conversation for the evening ; and , however bare of news the country in general might be , they always contrived to learn some from their aunt . At present , indeed , they were well supplied both with news and happiness by the recent arrival of a militia regiment in the neighbourhood ; it was to remain the whole winter , and Meryton was the head-quarters .","mip_ctest_xgb pride_and_prejudice_2.txt_0.1"
"29","There are chance meetings with strangers that interest us from the first moment , before a word is spoken . Such w#GAP# the impression made o#GAP# Raskolnikov by the person sit#GAP# a little distance from h#GAP# , w#GAP# l#GAP# l#GAP# a re#GAP# clerk . The yo#GAP# m#GAP# often recalled thi#GAP# impression af#GAP# , a#GAP# e#GAP# ascribed i#GAP# t#GAP# presenti#GAP# . He looke#GAP# re#GAP# at the cler#GAP# , partly no doubt because the latter was staring persistently at him , obviously anxious to enter into conversation . At the other persons in the room , including the tavern-keeper , the clerk looked as though he were used to their company , and weary of it , showing a shade of condescending contempt for them as persons of station and culture inferior to his own , with whom it would be useless for him to converse .","as n ting im ho ooked ike tired ung an s terwards nd ven t o ment d peatedly k","There are chance meetings with strangers that interest us from the first moment, before a word is spoken. Such was the impression made on Raskolnikov by the person sitting a little distance from him, who looked like a retired clerk. The young man often recalled this impression afterwards, and even ascribed it to presentiment. He looked repeatedly at the clerk, partly no doubt because the latter was staring persistently at him, obviously anxious to enter into conversation. At the other persons in the room, including the tavern-keeper, the clerk looked as though he were used to their company, and weary of it, showing a shade of condescending contempt for them as persons of station and culture inferior to his own, with whom it would be useless for him to converse.","There are chance meetings with strangers that interest us from the first moment , before a word is spoken . Such was the impression made on Raskolnikov by the person sitting a little distance from him , who looked like a retired clerk . The young man often recalled this impression afterwards , and even ascribed it to presentiment . He looked repeatedly at the clerk , partly no doubt because the latter was staring persistently at him , obviously anxious to enter into conversation . At the other persons in the room , including the tavern-keeper , the clerk looked as though he were used to their company , and weary of it , showing a shade of condescending contempt for them as persons of station and culture inferior to his own , with whom it would be useless for him to converse .","mip_ctest_xgb crime_and_punishment_1.txt_0.9"
"30","Captain Weston , who had been considered , especially by the Churchills , as making such an amazing match , was proved to have much the worst of the bargain ; for when his wife died , after a three years ’ marriage , he was rather a poorer man than at first , and with a child to maintain . Fr#GAP# the expense of the child , howe#GAP# , h#GAP# w#GAP# s#GAP# relieve#GAP# . The b#GAP# had , with the additiona#GAP# softening claim of a lingering illnes#GAP# of h#GAP# mothe#GAP# 's , bee#GAP# the mea#GAP# of a s#GAP# of reconciliatio#GAP# ; and Mr . and M#GAP# . Churchill , h#GAP# n#GAP# c#GAP# of the#GAP# own , nor any other young creature of equal kindred to care for , offered to take the whole charge of the little Frank soon after her decease . Some scruples and some reluctance the widower-father may be supposed to have felt ; but as they were overcome by other considerations , the child was given up to the care and the wealth of the Churchills , and he had only his own comfort to seek , and his own situation to improve as he could .","om ver e as oon d oy l s is r n ns ort n rs aving o hildren ir","Captain Weston, who had been considered, especially by the Churchills, as making such an amazing match, was proved to have much the worst of the bargain; for when his wife died, after a three years’ marriage, he was rather a poorer man than at first, and with a child to maintain. From the expense of the child, however, he was soon relieved. The boy had, with the additional softening claim of a lingering illness of his mother's, been the means of a sort of reconciliation; and Mr. and Mrs. Churchill, having no children of their own, nor any other young creature of equal kindred to care for, offered to take the whole charge of the little Frank soon after her decease. Some scruples and some reluctance the widower-father may be supposed to have felt; but as they were overcome by other considerations, the child was given up to the care and the wealth of the Churchills, and he had only his own comfort to seek, and his own situation to improve as he could.","Captain Weston , who had been considered , especially by the Churchills , as making such an amazing match , was proved to have much the worst of the bargain ; for when his wife died , after a three years ’ marriage , he was rather a poorer man than at first , and with a child to maintain . From the expense of the child , however , he was soon relieved . The boy had , with the additional softening claim of a lingering illness of his mother 's , been the means of a sort of reconciliation ; and Mr . and Mrs . Churchill , having no children of their own , nor any other young creature of equal kindred to care for , offered to take the whole charge of the little Frank soon after her decease . Some scruples and some reluctance the widower-father may be supposed to have felt ; but as they were overcome by other considerations , the child was given up to the care and the wealth of the Churchills , and he had only his own comfort to seek , and his own situation to improve as he could .","mip_ctest_xgb emma_1.txt_0.1"
"31","Having kept a sharp eye on philosophers , and having read between their lines long enough , I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions , and it is so even in the case of philosophical thinking ; one has here to learn anew , as one learned anew about heredity and "" innateness . "" As littl#GAP# as the act of birth comes into consideration in the who#GAP# proces#GAP# a#GAP# procedur#GAP# of heredit#GAP# , ju#GAP# as littl#GAP# is "" being - conscious "" oppose#GAP# t#GAP# the instinctiv#GAP# in a#GAP# d#GAP# sen#GAP# ; the grea#GAP# p#GAP# of the consciou#GAP# thi#GAP# of a philosophe#GAP# i#GAP# secretly influenced by his instincts , and forced into definite channels . And behind all logic and its seeming sovereignty of movement , there are valuations , or to speak more plainly , physiological demands , for the maintenance of a definite mode of life For example , that the certain is worth more than the uncertain , that illusion is less valuable than "" truth "" such valuations , in spite of their regulative importance for us , might notwithstanding be only superficial valuations , special kinds of niaiserie , such as may be necessary for the maintenance of beings such as ourselves .","e le s nd e y st e d o e ny ecisive se ter art s nking r s","Having kept a sharp eye on philosophers, and having read between their lines long enough, I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions, and it is so even in the case of philosophical thinking; one has here to learn anew, as one learned anew about heredity and ""innateness."" As little as the act of birth comes into consideration in the whole process and procedure of heredity, just as little is ""being-conscious"" opposed to the instinctive in any decisive sense; the greater part of the conscious thinking of a philosopher is secretly influenced by his instincts, and forced into definite channels. And behind all logic and its seeming sovereignty of movement, there are valuations, or to speak more plainly, physiological demands, for the maintenance of a definite mode of life For example, that the certain is worth more than the uncertain, that illusion is less valuable than ""truth"" such valuations, in spite of their regulative importance for us, might notwithstanding be only superficial valuations, special kinds of niaiserie, such as may be necessary for the maintenance of beings such as ourselves.","Having kept a sharp eye on philosophers , and having read between their lines long enough , I now say to myself that the greater part of conscious thinking must be counted among the instinctive functions , and it is so even in the case of philosophical thinking ; one has here to learn anew , as one learned anew about heredity and "" innateness . "" As little as the act of birth comes into consideration in the whole process and procedure of heredity , just as little is "" being - conscious "" opposed to the instinctive in any decisive sense ; the greater part of the conscious thinking of a philosopher is secretly influenced by his instincts , and forced into definite channels . And behind all logic and its seeming sovereignty of movement , there are valuations , or to speak more plainly , physiological demands , for the maintenance of a definite mode of life For example , that the certain is worth more than the uncertain , that illusion is less valuable than "" truth "" such valuations , in spite of their regulative importance for us , might notwithstanding be only superficial valuations , special kinds of niaiserie , such as may be necessary for the maintenance of beings such as ourselves .","mip_ctest_xgb beyond_good_and_evil_1.txt_0.1"
"32","Captain Weston , who had been considered , especially by the Churchills , as making such an amazing match , was proved to have much the worst of the bargain ; for when his wife died , after a three years ’ marriage , he was rather a poorer man than at first , and with a child to maintain . From the expense of the c#GAP# , however , he was s#GAP# re#GAP# . T#GAP# boy had , wi#GAP# the additional softening claim of a lingering ill#GAP# of h#GAP# mothe#GAP# 's , bee#GAP# the mea#GAP# of a so#GAP# o#GAP# re#GAP# ; a#GAP# Mr . and M#GAP# . Churchill , hav#GAP# n#GAP# chil#GAP# o#GAP# the#GAP# own , nor any other young creature of equal kindred to care for , offered to take the whole charge of the little Frank soon after her decease . Some scruples and some reluctance the widower-father may be supposed to have felt ; but as they were overcome by other considerations , the child was given up to the care and the wealth of the Churchills , and he had only his own comfort to seek , and his own situation to improve as he could .","hild oon lieved he th ness is r n ns rt f conciliation nd rs ing o dren f ir","Captain Weston, who had been considered, especially by the Churchills, as making such an amazing match, was proved to have much the worst of the bargain; for when his wife died, after a three years’ marriage, he was rather a poorer man than at first, and with a child to maintain. From the expense of the child, however, he was soon relieved. The boy had, with the additional softening claim of a lingering illness of his mother's, been the means of a sort of reconciliation; and Mr. and Mrs. Churchill, having no children of their own, nor any other young creature of equal kindred to care for, offered to take the whole charge of the little Frank soon after her decease. Some scruples and some reluctance the widower-father may be supposed to have felt; but as they were overcome by other considerations, the child was given up to the care and the wealth of the Churchills, and he had only his own comfort to seek, and his own situation to improve as he could.","Captain Weston , who had been considered , especially by the Churchills , as making such an amazing match , was proved to have much the worst of the bargain ; for when his wife died , after a three years ’ marriage , he was rather a poorer man than at first , and with a child to maintain . From the expense of the child , however , he was soon relieved . The boy had , with the additional softening claim of a lingering illness of his mother 's , been the means of a sort of reconciliation ; and Mr . and Mrs . Churchill , having no children of their own , nor any other young creature of equal kindred to care for , offered to take the whole charge of the little Frank soon after her decease . Some scruples and some reluctance the widower-father may be supposed to have felt ; but as they were overcome by other considerations , the child was given up to the care and the wealth of the Churchills , and he had only his own comfort to seek , and his own situation to improve as he could .","mip_ctest_xgb emma_1.txt_0.9"
